Date,Month_End,Broker,Portfolio,RefCur,Currency,Nominal/Quantity,Cost_Price,Last_Price,Last_Price_Date,Exchange_Rate,Calculated_Amount,Amount_In_USD,Calculated_Accrued_Interest,Accrued_Interest_In_USD,Total_Amount_In_USD,FileDate,Bank,ISIN,Asset,AssetSubtype,Description,Statement_Product_Type,Compliance_Product_Type,Product_Valor,Product,Underlying
2026/6/1,202606,LGT SG,C,USD,USD,-1500,19.70972,37.92157593,2026/6/15,1,-58020.0101,-58020.0101,0,0,-58020.0101,2026/6/1,LGT,YY0161230263,Derivatives,otc-p-share-opt,NVDA 185.192 C 21/5/27,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-3,62.1,122.3339876,2026/6/15,1,-31562.1688,-31562.1688,0,0,-31562.1688,2026/6/1,LGT,YY0162151914,Derivatives,share-opt,TSM 500 C 21/01/28,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-600,9.624,6.057760912,2026/6/15,1,-3889.078773,-3889.078773,0,0,-3889.078773,2026/6/1,LGT,YY0162253470,Derivatives,otc-p-share-opt,TSM 344.86P 21/08/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-600,10.2200833,17.59799445,2026/6/15,1,-12142.61957,-12142.61957,0,0,-12142.61957,2026/6/1,LGT,YY0162123962,Derivatives,otc-p-share-opt,NVDA 226.021C 15/10/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-708,8.3960028,45.04879803,2026/6/15,1,-30299.81934,-30299.81934,0,0,-30299.81934,2026/6/1,LGT,YY0161361076,Derivatives,otc-p-share-opt,AAPL 247.682C 14/07/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-10,17.08333,43.98741802,2026/6/15,1,-36069.68278,-36069.68278,0,0,-36069.68278,2026/6/1,LGT,YY0160957874,Derivatives,share-opt,NVDA 200 C 18/12/26,Option,Structured Product,,The Options Clearing Corp OCC Option NVDA 200 Call 18 December 2026 100,NVIDIA Corporation;NVDA
2026/6/1,202606,LGT SG,C,USD,USD,-5,44.6,0.025281931,2026/6/15,1,-11.12404981,-11.12404981,0,0,-11.12404981,2026/6/1,LGT,YY0161787916,Derivatives,share-opt,TSLA 610 C 18/06/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,1400,294.5301571,453.7524718,2026/6/16,1,520907.8376,520907.8376,0,0,520907.8376,2026/6/1,LGT,US88160R1014,Equities,reg-share,R Tesla,Equity,Equity,,TESLA MOTORS,Tesla Inc;TSLA
2026/6/1,202606,LGT SG,A,USD,USD,150000,100,71.74848341,2026/6/15,1,86098.18008,86098.18008,0,0,86098.18008,2026/6/1,LGT,XS3361702908,Equities,oth-hybrid,18 Nomura 26 FCN,FCN,Structured Product,,Nomura International Funding Pte Ltd 18 % 2026-22.07.2026 Fixed Coupon Notes linked to Equities Basket,Apple Inc;AAPL;Alphabet Inc;GOOG;NVIDIA Corporation;NVDA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT SG,A,USD,USD,-4,19.5,18.58434203,2026/6/15,1,-6616.025764,-6616.025764,0,0,-6616.025764,2026/6/1,LGT,YY0162203517,Derivatives,share-opt,MSFT 390 P 18/09/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,-1000,12.58,5.065842183,2026/6/15,1,-4356.624277,-4356.624277,0,0,-4356.624277,2026/6/1,LGT,YY0162050108,Derivatives,otc-p-share-opt,NVDA 159.1P 17/12/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,150000,100,126.4494889,2026/6/15,1,189674.2333,189674.2333,0,0,189674.2333,2026/6/1,LGT,XS3298428940,Equities,oth-hybrid,12 UBS 26 FCN,FCN,Structured Product,FCN7891,(UBS) GOOG-227.5455 NVDA-136.7488 META-482.2402 TSM-257.0952,Alphabet Inc;GOOG;NVIDIA Corporation;NVDA;Meta Platforms Inc;META;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT SG,C,USD,USD,-400,20.2235,23.59249786,2026/6/15,1,-7738.337808,-7738.337808,0,0,-7738.337808,2026/6/1,LGT,YY0161946546,Derivatives,otc-p-share-opt,MSFT 485.364C 09/02/27,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,-200,21.08125,16.53329409,2026/6/15,1,-3769.592829,-3769.592829,0,0,-3769.592829,2026/6/1,LGT,YY0161925359,Derivatives,otc-p-share-opt,MSFT 516.276C 02/02/27,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-50,4.1,2.084454018,2026/6/15,1,-10734.93819,-10734.93819,0,0,-10734.93819,2026/6/1,LGT,YY0161936091,Derivatives,share-opt,IBIT 50 C 15/01/27,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-600,18.312,3.546193941,2026/6/15,1,-2297.93525,-2297.93525,0,0,-2297.93525,2026/6/1,LGT,YY0161737275,Derivatives,otc-p-share-opt,GOOG 274.68P 25/11/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,-500,17.34752,19.45984576,2026/6/15,1,-9827.218831,-9827.218831,0,0,-9827.218831,2026/6/1,LGT,EZ0Y6T0MJWJ0,Derivatives,otc-p-share-opt,NVDA 235.7C 07/01/27,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,-400,22.89,18.57485888,2026/6/15,1,-6686.950119,-6686.950119,0,0,-6686.950119,2026/6/1,LGT,YY0161737283,Derivatives,otc-p-share-opt,GOOG 408.75C 25/11/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,-496654.89,1,0,,1,-427123.2054,-427123.2054,0,0,-427123.2054,2026/6/1,LGT,,Liquidity,,USD account,Cash,Cash,,,
2026/6/1,202606,LGT SG,C,USD,USD,-500,20.384,5.843474242,2026/6/15,1,-3009.386192,-3009.386192,0,0,-3009.386192,2026/6/1,LGT,YY0162101604,Derivatives,otc-p-share-opt,TSLA 309.4P 08/10/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,-8,13.5,16.86338182,2026/6/15,1,-14165.24072,-14165.24072,0,0,-14165.24072,2026/6/1,LGT,YY0162251425,Derivatives,share-opt,NVDA 190 P 18/12/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-6,10.4,1.366902012,2026/6/15,1,-926.7595641,-926.7595641,0,0,-926.7595641,2026/6/1,LGT,YY0162049324,Derivatives,share-opt,GOOG 260 P 18/09/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,100000,100,117.9011641,2026/6/15,1,136765.3504,136765.3504,0,0,136765.3504,2026/6/1,LGT,XS3361879409,Equities,oth-hybrid,17.15 Nomura 26 FCN,FCN,Structured Product,,Nomura International Funding Pte Ltd 17.15 % 2026-28.09.2026 Fixed Coupon Notes linked to NVIDIA CORP / TESLA INC / TAIWAN SEMICONDUCTOR-SP ADR (Strike 168.75 / 328.335 / 298.575),NVIDIA Corporation;NVDA;Tesla Inc;TSLA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT SG,C,USD,USD,250000,100,126.656305,2026/6/12,1,351471.2465,351471.2465,0,0,351471.2465,2026/6/1,LGT,XS3361650834,Equities,oth-hybrid,24 Nomura 26 FCN,FCN,Structured Product,,Nomura International Funding Pte Ltd 24 % 2026-17.08.2026 Fixed Coupon Notes linked to ADVANCED MICRO DEVICES / INTEL CORP / TAIWAN SEMICONDUCTOR-SP ADR (Strike 228.5211 / 60.4505 / 275.5085),Advanced Micro Devices Inc;AMD;Intel Corporation;INTC;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT SG,C,USD,USD,-8,13.25,2.960368204,2026/6/15,1,-2605.124019,-2605.124019,0,0,-2605.124019,2026/6/1,LGT,YY0162171839,Derivatives,share-opt,AMD 240 P 18/09/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,-600,25.37355,31.27508088,2026/6/15,1,-16513.24031,-16513.24031,0,0,-16513.24031,2026/6/1,LGT,YY0161937859,Derivatives,otc-p-share-opt,NVDA 262.485C 04/02/28,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,150000,100,90.71657279,2026/6/15,1,146960.8479,146960.8479,0,0,146960.8479,2026/6/1,LGT,XS3362040209,Equities,oth-hybrid,20 Nomura 27 FCN,FCN,Structured Product,,Nomura International Funding Pte Ltd 20 % 2026-28.05.2026 Fixed Coupon Notes linked to Equities Basket,NVIDIA Corporation;NVDA;Meta Platforms Inc;META;Tesla Inc;TSLA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT SG,A,USD,USD,100000,100,90.6864864,2026/6/15,1,79804.10803,79804.10803,0,0,79804.10803,2026/6/1,LGT,XS3156725205,Equities,oth-hybrid,Citi Ct/R NVIDIA 27,BEN,Structured Product,,Citigroup Global Markets Funding Luxembourg S.C.A. Bonus-Cert. 2026-02.02.2027 linked to NVIDIA CORP (Strike 256.4886),NVIDIA Corporation;NVDA
2026/6/1,202606,LGT SG,A,USD,HKD,-18177610.38,1,0,,0.12765197,-14542088.27,-1856326.216,-1548.63,-1548.63,-1857565.12,2026/6/1,LGT,,Credit,,"Fixed Advance HKD, 3.48%, 09.0",TL,Spot/FX/Deposit/Loans,,,
2026/6/1,202606,LGT SG,C,USD,USD,-10,13.8,16.76498682,2026/6/15,1,-18273.83563,-18273.83563,0,0,-18273.83563,2026/6/1,LGT,YY0162251409,Derivatives,share-opt,NVDA 195 P 20/11/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-30,3.3,0.741882116,2026/6/15,1,-2626.262691,-2626.262691,0,0,-2626.262691,2026/6/1,LGT,YY0162103477,Derivatives,share-opt,IBIT 46 C 18/09/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-10,12,11.08927645,2026/6/15,1,-9758.563276,-9758.563276,0,0,-9758.563276,2026/6/1,LGT,YY0162226252,Derivatives,share-opt,NVDA 200 P 18/09/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-6,13,0.762745207,2026/6/15,1,-416.4588827,-416.4588827,0,0,-416.4588827,2026/6/1,LGT,YY0162013049,Derivatives,share-opt,GOOG 265 P 21/08/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,500,215.87,264.9333767,2026/6/16,1,108622.6844,108622.6844,0,0,108622.6844,2026/6/1,LGT,US67066G1040,Equities,reg-share,R NVIDIA,Equity,Equity,NVDA,NVIDIA C,NVIDIA Corporation;NVDA
2026/6/1,202606,LGT SG,C,USD,USD,-10,14.34,12.72326473,2026/6/15,1,-12596.03208,-12596.03208,0,0,-12596.03208,2026/6/1,LGT,YY0162243257,Derivatives,share-opt,NVDA 205 P 18/09/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,11154.278,16.1373053,21.38976946,2026/6/15,1,224272.1934,224272.1934,0,0,224272.1934,2026/6/1,LGT,IE00BF47CT44,Bonds,bond-fund,Ut Jup Fin Conti A,Fund,Fund,,Jupiter Financials Contingent,
2026/6/1,202606,LGT SG,B,USD,USD,258.654,209.3754591,381.3535897,2026/6/15,1,105543.3338,105543.3338,0,0,105543.3338,2026/6/1,LGT,LU0070992663,Equities,share-fund,Ut JH Hz Gl TechL A2,Fund,Fund,539377,Janus Henderson Horizon Fd SICAV - Global Technology Leaders Fund A2-capitalisation,
2026/6/1,202606,LGT SG,C,USD,USD,-600,32.78025,11.03366189,2026/6/15,1,-7282.217285,-7282.217285,0,0,-7282.217285,2026/6/1,LGT,YY0161607759,Derivatives,otc-p-share-opt,TSLA 327.8025P 8/10/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,-800,6.6983,2.684821224,2026/6/15,1,-1825.677233,-1825.677233,0,0,-1825.677233,2026/6/1,LGT,YY0162119853,Derivatives,otc-p-share-opt,NVDA 162.673P 14/10/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,250000,100,112.0402466,2026/6/15,1,330518.7274,330518.7274,0,0,330518.7274,2026/6/1,LGT,XS3305466461,Equities,oth-hybrid,Barc Ct/R NVIDIA 26,BEN,Structured Product,,Barclays Bank PLC Digital Coupon Notes 2026-17.08.2026 linked to NVIDIA CORP (Strike 168.75) Redemption Amount 118.12%,NVIDIA Corporation;NVDA
2026/6/1,202606,LGT SG,C,USD,USD,-1500,15.1256,14.6977977,2026/6/15,1,-24251.36663,-24251.36663,0,0,-24251.36663,2026/6/1,LGT,YY0161867015,Derivatives,otc-p-share-opt,NVDA 245.791C 15/01/27,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-1000,18.0614,9.766594259,2026/6/15,1,-10743.25621,-10743.25621,0,0,-10743.25621,2026/6/1,LGT,YY0161947320,Derivatives,otc-p-share-opt,NVDA 162.184P 09/02/27,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,1506,0,-1.212525797,2026/6/15,1,-1826.068642,-1826.068642,0,0,-1826.068642,2026/6/1,LGT,YY0162292981,Derivatives,accum-otc,NVDA Jun 27 177.0088,Equity AQ,Structured Product,YY0162292981,"R NVIDIA (994529) (the ""Share"")",
2026/6/1,202606,LGT SG,A,USD,USD,100000,100,101.0838385,2026/6/15,1,119278.9294,119278.9294,0,0,119278.9294,2026/6/1,LGT,CH1568572270,Equities,oth-hybrid,18 Vont 26 RCv,FCN,Structured Product,,Vontobel Financial Products Ltd 18 % 2026-11.09.2026 Reverse Conv. linked to Equities Basket,Alphabet Inc;GOOG;Apple Inc;AAPL;NVIDIA Corporation;NVDA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT SG,C,USD,USD,-1000,14.11056,15.11543306,2026/6/15,1,-14208.51305,-14208.51305,0,0,-14208.51305,2026/6/1,LGT,YY0161726047,Derivatives,otc-p-share-opt,NVDA 254.774C 20/11/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-8,24,0.227977602,2026/6/15,1,-149.5533071,-149.5533071,0,0,-149.5533071,2026/6/1,LGT,YY0161997689,Derivatives,share-opt,TSLA 460 C 18/06/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,100000,100,78.55548244,2026/6/15,1,88767.69516,88767.69516,0,0,88767.69516,2026/6/1,LGT,XS3400880343,Equities,oth-hybrid,24 UBS 26 FCN,FCN,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-2000,17.34752,23.22414891,2026/6/15,1,-54808.98621,-54808.98621,0,0,-54808.98621,2026/6/1,LGT,EZ0Y6T0MJWJ0,Derivatives,otc-p-share-opt,NVDA 235.7C 07/01/27,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-1000,19.1055,64.99323952,2026/6/15,1,-68242.90677,-68242.90677,0,0,-68242.90677,2026/6/1,LGT,YY0161251418,Derivatives,otc-p-share-opt,NVDA 189.7C 02/06/27,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-25,9.836,9.842748204,2026/6/15,1,-28543.96979,-28543.96979,0,0,-28543.96979,2026/6/1,LGT,YY0162049746,Derivatives,share-opt,NVDA 200 P 21/08/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-8,11.05,0.021032355,2026/6/15,1,-18.3402136,-18.3402136,0,0,-18.3402136,2026/6/1,LGT,YY0162037881,Derivatives,share-opt,TSM 280 P 18/06/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-10,29,22.21825314,2026/6/15,1,-18441.15011,-18441.15011,0,0,-18441.15011,2026/6/1,LGT,YY0162226294,Derivatives,share-opt,TSLA 365 P 18/12/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,150000,100,106.7306284,2026/6/15,1,128076.7541,128076.7541,0,0,128076.7541,2026/6/1,LGT,CH1568580398,Equities,oth-hybrid,15 Vont 26 FCN,FCN,Structured Product,,Vontobel Financial Products Ltd 15 % 2026-14.08.2026 Fixed Coupon Notes linked to Equities Basket,
2026/6/1,202606,LGT SG,A,USD,USD,200000,99.0948,105.6389424,2026/6/16,1,207052.3271,207052.3271,5397.712213,5397.712213,212342.0852,2026/6/1,LGT,XS2852920342,Bonds,straight-bond,5.95 CathayLife SG 34,Bond,Bond,,CathayLife Singapore Pte. Ltd. 5.95 % 2024-05.07.2034 Eurobond,Cathaylife Singapore Pte Ltd;2455303D SP
2026/6/1,202606,LGT SG,C,USD,USD,-15,9.2,1.437372961,2026/6/15,1,-2048.25647,-2048.25647,0,0,-2048.25647,2026/6/1,LGT,YY0162148266,Derivatives,share-opt,NVDA 190 P 17/07/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,150000,100,126.1070675,2026/6/15,1,217534.6915,217534.6915,0,0,217534.6915,2026/6/1,LGT,CH1568572312,Equities,oth-hybrid,15 Vont 26 RCv,FCN,Structured Product,,Vontobel Financial Products Ltd 15 % 2026-11.09.2026 Reverse Conv. linked to Equities Basket,Alphabet Inc;GOOG;Apple Inc;AAPL;NVIDIA Corporation;NVDA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT SG,A,USD,USD,-600,9.269,49.14256835,2026/6/15,1,-30075.25098,-30075.25098,0,0,-30075.25098,2026/6/1,LGT,YY0161306857,Derivatives,otc-p-share-opt,AAPL 237.77C 23/06/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-1000,15.52,11.61349002,2026/6/15,1,-12774.8452,-12774.8452,0,0,-12774.8452,2026/6/1,LGT,YY0161996467,Derivatives,otc-p-share-opt,NVDA 166.84P 26/02/27,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,-800,15.8704,7.07052351,2026/6/15,1,-5939.239209,-5939.239209,0,0,-5939.239209,2026/6/1,LGT,YY0161794078,Derivatives,otc-p-share-opt,NVDA 156.96P 18/12/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-800,26.16,15.74982064,2026/6/15,1,-15119.82668,-15119.82668,0,0,-15119.82668,2026/6/1,LGT,YY0162034177,Derivatives,otc-p-share-opt,TSM 292.992P 10/03/27,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,50,476.87,411.0540642,2026/6/16,1,17469.79773,17469.79773,0,0,17469.79773,2026/6/1,LGT,US0846707026,Equities,reg-share,R Berkshire B,Equity,Equity,10926529,Reg.shs -B- Berkshire Hathaway (BRK.B),Berkshire Hathaway Inc;BRK-B
2026/6/1,202606,LGT SG,C,USD,USD,200000,100,91.91066905,2026/6/16,1,156248.1374,156248.1374,0,0,156248.1374,2026/6/1,LGT,XS3355433437,Equities,el-notes,Var CSI 26 ELN,Equity,Equity,,,
2026/6/1,202606,LGT SG,A,USD,USD,3000,148.61257,228.0508421,2026/6/16,1,581529.6473,581529.6473,0,0,581529.6473,2026/6/1,LGT,US67066G1040,Equities,reg-share,R NVIDIA,Equity,Equity,NVDA,NVIDIA C,NVIDIA Corporation;NVDA
2026/6/1,202606,LGT SG,C,USD,USD,1208,204.8172682,262.9799178,2026/6/16,1,308149.3484,308149.3484,0,0,308149.3484,2026/6/1,LGT,US0378331005,Equities,reg-share,R Apple,Equity,Equity,908440,Reg.shs Apple Inc. Distribution: 13.05.2021 Distribution amount: USD 0.22 Valor 908440 - Symbol AAPL,Apple Inc;AAPL
2026/6/1,202606,LGT SG,C,USD,USD,100000,100,69.84818763,2026/6/15,1,71245.15138,71245.15138,0,0,71245.15138,2026/6/1,LGT,XS3352308251,Equities,oth-hybrid,CSI Ct/R NVIDIA 26,BEN,Structured Product,,CSI FINANCIAL PRODUCTS LTD Digital Coupon Note 2026-26.08.2026 linked to R NVIDIA (Strike 213.24) Redemption amount 116.57 %,NVIDIA Corporation;NVDA
2026/6/1,202606,LGT SG,C,USD,USD,-500,49.7172,6.441730507,2026/6/15,1,-3253.078148,-3253.078148,0,0,-3253.078148,2026/6/1,LGT,YY0161533880,Derivatives,otc-p-share-opt,TSLA 580.034C 16/09/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,B,USD,USD,200000,102.279,88.17096645,2026/6/15,1,192212.7069,192212.7069,44.81936498,44.81936498,192261.56,2026/6/1,LGT,US46647PDF09,Bonds,float-bond,FLR JPM 30,Bond,Bond,,JPMORGAN CHASE & CO NOTES 2022−14.06.30 FLOATING RATE,JPMorgan Chase & Co.;JPM
2026/6/1,202606,LGT SG,C,USD,USD,1506,0,-0.711768954,2026/6/15,1,-1018.328287,-1018.328287,0,0,-1018.328287,2026/6/1,LGT,YY0162295406,Derivatives,accum-otc,TSM Jun 27 348.3373,Equity AQ,Structured Product,YY0162295406,"R Taiwan Semi /ADR (724641) (the ""Share"")",
2026/6/1,202606,LGT SG,C,USD,USD,-8,10,0.448378393,2026/6/15,1,-297.723253,-297.723253,0,0,-297.723253,2026/6/1,LGT,YY0162151823,Derivatives,share-opt,AMD 240 P 17/07/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-10,25.01,11.4126935,2026/6/15,1,-12896.34366,-12896.34366,0,0,-12896.34366,2026/6/1,LGT,YY0161997630,Derivatives,share-opt,TSLA 310 P 18/12/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,-1200,19.516,40.37329461,2026/6/15,1,-53292.74567,-53292.74567,0,0,-53292.74567,2026/6/1,LGT,YY0160970760,Derivatives,otc-p-share-opt,NVDA 172.2C 03/02/27,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,100000,100,104.3882856,2026/6/15,1,98124.98846,98124.98846,0,0,98124.98846,2026/6/1,LGT,XS3173369771,Equities,oth-hybrid,12 CSI 26 FCN,FCN,Structured Product,,CSI FINANCIAL PRODUCTS LTD 12 % 2025-09.07.2026 Fixed Coupon Notes linked to Equities Basket,NVIDIA Corporation;NVDA;Meta Platforms Inc;META;Tesla Inc;TSLA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT SG,C,USD,USD,-600,22.89,25.56154382,2026/6/15,1,-13649.86105,-13649.86105,0,0,-13649.86105,2026/6/1,LGT,YY0161737283,Derivatives,otc-p-share-opt,GOOG 408.75C 25/11/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,B,USD,USD,229634.6,1,0,,1,236523.638,236523.638,118.26,118.26,236645.4458,2026/6/1,LGT,SG.2030792,Short-term investments,,Deposit - Money Market Fixed T,TD,Spot/FX/Deposit/Loans,,,
2026/6/1,202606,LGT SG,C,USD,USD,-10,13.5,10.57043948,2026/6/15,1,-10147.6219,-10147.6219,0,0,-10147.6219,2026/6/1,LGT,YY0162251425,Derivatives,share-opt,NVDA 190 P 18/12/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,100000,100,73.99525742,2026/6/15,1,62895.96881,62895.96881,0,0,62895.96881,2026/6/1,LGT,XS3357767980,Equities,oth-hybrid,Barc Ct/R NVIDIA 27,BEN,Structured Product,,Barclays Bank PLC Digital Coupon Note 2026-28.05.2027 linked to R NVIDIA (Strike 301.58403) Redemption amount 138.05 %,NVIDIA Corporation;NVDA
2026/6/1,202606,LGT SG,A,USD,USD,1200,175.0157167,414.8772497,2026/6/16,1,398282.1597,398282.1597,0,0,398282.1597,2026/6/1,LGT,US8740391003,Equities,reg-share,R Taiwan Semi /ADR,Equity,Equity,TSM,TAIWAN SEMI-ADR,Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT SG,A,USD,USD,-300,34.5492,6.224413764,2026/6/15,1,-1531.208384,-1531.208384,0,0,-1531.208384,2026/6/1,LGT,YY0161328273,Derivatives,otc-p-share-opt,TSLA 447.86C 30/06/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-20,8,6.738644484,2026/6/15,1,-12668.65163,-12668.65163,0,0,-12668.65163,2026/6/1,LGT,YY0162198089,Derivatives,share-opt,INTC 75 P 18/12/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,1004,0,-1.059323572,2026/6/15,1,-935.9303413,-935.9303413,0,0,-935.9303413,2026/6/1,LGT,YY0162295406,Derivatives,accum-otc,TSM Jun 27 348.3373,Equity AQ,Structured Product,YY0162295406,"R Taiwan Semi /ADR (724641) (the ""Share"")",
2026/6/1,202606,LGT SG,C,USD,USD,3012,0,-0.543918555,2026/6/15,1,-1769.345293,-1769.345293,0,0,-1769.345293,2026/6/1,LGT,YY0162281026,Derivatives,accum-otc,NVDA Jun 27 175.7182,Equity AQ,Structured Product,YY0162281026,"R NVIDIA (994529) (the ""Share"")",
2026/6/1,202606,LGT SG,C,USD,USD,-500,40.66584,23.21807786,2026/6/15,1,-13118.20934,-13118.20934,0,0,-13118.20934,2026/6/1,LGT,YY0161703921,Derivatives,otc-p-share-opt,TSLA 353.616P 12/11/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-500,23.1768,5.661805612,2026/6/15,1,-2491.197855,-2491.197855,0,0,-2491.197855,2026/6/1,LGT,YY0161711346,Derivatives,otc-p-share-opt,TSLA 270.396P 13/11/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-1500,15.1256,7.912281455,2026/6/15,1,-9494.740224,-9494.740224,0,0,-9494.740224,2026/6/1,LGT,YY0161867031,Derivatives,otc-p-share-opt,NVDA 162.6002P15/01/27,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-6,10.7,2.710379785,2026/6/15,1,-1447.342805,-1447.342805,0,0,-1447.342805,2026/6/1,LGT,YY0162136246,Derivatives,share-opt,MSFT 395 P 18/06/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-1200,9.4075167,5.103255981,2026/6/15,1,-5389.041017,-5389.041017,0,0,-5389.041017,2026/6/1,LGT,YY0162139380,Derivatives,otc-p-share-opt,NVDA 176.1408P20/10/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,200000,100,99.39488668,2026/6/15,1,224632.4439,224632.4439,0,0,224632.4439,2026/6/1,LGT,XS3361704862,Equities,oth-hybrid,18 Nomura 26 FCN,FCN,Structured Product,,Nomura International Funding Pte Ltd 18 % 2026-22.07.2026 Fixed Coupon Notes linked to NVIDIA CORP / TESLA INC / TAIWAN SEMICONDUCTOR-SP ADR (Strike 166.1037 / 324.714 / 337.203),NVIDIA Corporation;NVDA;Tesla Inc;TSLA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT SG,C,USD,USD,-10,49,5.809081173,2026/6/15,1,-5750.990361,-5750.990361,0,0,-5750.990361,2026/6/1,LGT,YY0161735048,Derivatives,share-opt,TSLA 540 C 21/08/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,200000,100,113.854485,2026/6/15,1,229986.0597,229986.0597,0,0,229986.0597,2026/6/1,LGT,XS3363640783,Equities,oth-hybrid,12 Barc 26 FCN,FCN,Structured Product,,Barclays Bank PLC 12 % 2026-03.09.2026 Fixed Coupon Notes linked to Equities Basket,Apple Inc;AAPL;Amazon.com Inc;AMZN;NVIDIA Corporation;NVDA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT SG,C,USD,USD,-450,15.6204,23.84086261,2026/6/15,1,-8904.564729,-8904.564729,0,0,-8904.564729,2026/6/1,LGT,YY0161989934,Derivatives,otc-p-share-opt,MSFT 488.1375C 25/2/27,Option,Structured Product,,,
